shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
512:302,47.910120,-122.210030,160016,43940.12
512:302,47.910340,-122.209970,160017,43964.99
512:302,47.911120,-122.209700,160018,44054.02
512:302,47.911740,-122.209490,160019,44124.71
512:302,47.912340,-122.209250,160020,44193.77
512:302,47.913170,-122.208900,160021,44289.69
512:302,47.913810,-122.208620,160022,44363.88
512:302,47.914630,-122.208260,160023,44458.95
512:302,47.915150,-122.208030,160024,44519.24
512:302,47.915580,-122.207840,160025,44569.10
512:302,47.915970,-122.207670,160026,44614.31
512:302,47.918310,-122.206660,160027,44885.18
512:302,47.918830,-122.206430,160028,44945.50
512:302,47.919460,-122.206150,160029,45018.59
512:302,47.919830,-122.205980,160030,45061.66
512:302,47.920290,-122.205780,160031,45114.94
512:302,47.921010,-122.205460,160032,45198.49
512:302,47.921430,-122.205280,160033,45247.07
512:302,47.921950,-122.205030,160034,45307.85
512:302,47.922600,-122.204730,160035,45383.50
512:302,47.923090,-122.204520,160036,45440.19
512:302,47.923800,-122.204210,160037,45522.46
512:302,47.924250,-122.204010,160038,45574.70
512:302,47.924580,-122.203860,160039,45613.07
512:302,47.924830,-122.203750,160040,45642.06
512:302,47.925040,-122.203650,160041,45666.57
512:302,47.925320,-122.203510,160042,45699.39
512:302,47.925490,-122.203420,160043,45719.45
512:302,47.925640,-122.203330,160044,45737.43
512:302,47.925740,-122.203270,160045,45749.44
512:302,47.925820,-122.203220,160046,45759.07
512:302,47.925930,-122.203150,160047,45772.36
512:302,47.926030,-122.203080,160048,45784.65
512:302,47.926120,-122.203010,160049,45795.95
512:302,47.926230,-122.202920,160050,45809.91
512:302,47.926330,-122.202830,160051,45822.90
512:302,47.926440,-122.202730,160052,45837.22
512:302,47.926540,-122.202630,160053,45850.61
512:302,47.926660,-122.202510,160054,45866.67
512:302,47.926760,-122.202410,160055,45880.05
512:302,47.926860,-122.202300,160056,45893.89
512:302,47.926940,-122.202210,160057,45905.04
512:302,47.927020,-122.202120,160058,45916.20
512:302,47.927080,-122.202050,160059,45924.67
512:302,47.927220,-122.201860,160060,45945.73
512:302,47.927370,-122.201650,160061,45968.65
512:302,47.927600,-122.201290,160062,46005.75
512:302,47.927890,-122.200800,160063,46054.55
512:302,47.928270,-122.200140,160064,46119.47
512:302,47.928490,-122.199750,160065,46157.54
512:302,47.928840,-122.199130,160066,46218.01
512:302,47.929050,-122.198770,160067,46253.64
512:302,47.929280,-122.198380,160068,46292.41
512:302,47.929470,-122.198090,160069,46322.68
512:302,47.929560,-122.197960,160070,46336.61
512:302,47.929770,-122.197690,160071,46367.49
512:302,47.929990,-122.197410,160072,46399.67
512:302,47.930200,-122.197190,160073,46428.23
512:302,47.930390,-122.197000,160074,46453.68
512:302,47.930650,-122.196770,160075,46487.30
512:302,47.930830,-122.196630,160076,46509.92
512:302,47.931090,-122.196450,160077,46541.80
512:302,47.931340,-122.196300,160078,46571.76
512:302,47.931490,-122.196220,160079,46589.50
512:302,47.931600,-122.196170,160080,46602.30
512:302,47.931720,-122.196130,160081,46615.99
512:302,47.931940,-122.196050,160082,46641.17
512:302,47.932150,-122.195980,160083,46665.09
512:302,47.932370,-122.195920,160084,46689.93
512:302,47.932660,-122.195870,160085,46722.42
512:302,47.932940,-122.195840,160086,46753.64
512:302,47.933100,-122.195830,160087,46771.44
512:302,47.933250,-122.195830,160088,46788.11
512:302,47.933440,-122.195840,160089,46809.23
512:302,47.933640,-122.195860,160090,46831.54
512:302,47.933860,-122.195890,160091,46856.08
512:302,47.934150,-122.195930,160092,46888.48
512:302,47.934420,-122.195980,160093,46918.75
512:302,47.934580,-122.196010,160094,46936.64
512:302,47.934990,-122.196090,160095,46982.60
512:302,47.935290,-122.196140,160096,47016.19
512:302,47.936100,-122.196290,160097,47106.93
512:302,47.936570,-122.196380,160098,47159.60
512:302,47.936820,-122.196420,160099,47187.58
512:302,47.937420,-122.196540,160100,47254.88
512:302,47.937650,-122.196580,160101,47280.64
512:302,47.938060,-122.196660,160102,47326.63
512:302,47.938310,-122.196700,160103,47354.58
512:302,47.938550,-122.196740,160104,47381.43
512:302,47.938800,-122.196780,160105,47409.41
512:302,47.939100,-122.196810,160106,47442.82
512:302,47.939280,-122.196830,160107,47462.91
512:302,47.939610,-122.196820,160108,47499.60
512:302,47.939820,-122.196810,160109,47522.95
512:302,47.940150,-122.196780,160110,47559.74
512:302,47.940430,-122.196750,160111,47590.92
512:302,47.940630,-122.196720,160112,47613.29
512:302,47.940840,-122.196690,160113,47636.73
512:302,47.941050,-122.196660,160114,47660.20
512:302,47.941260,-122.196640,160115,47683.61
512:302,47.941540,-122.196610,160116,47714.82
512:302,47.941750,-122.196590,160117,47738.23
512:302,47.941900,-122.196580,160118,47754.90
512:302,47.942130,-122.196580,160119,47780.48
512:302,47.942310,-122.196580,160120,47800.50
512:302,47.942440,-122.196590,160121,47814.95
512:302,47.942680,-122.196620,160122,47841.74
512:302,47.942830,-122.196650,160123,47858.57
512:302,47.942980,-122.196690,160124,47875.51
512:302,47.943140,-122.196730,160125,47893.56
512:302,47.943410,-122.196810,160126,47924.19
512:302,47.943560,-122.196860,160127,47941.29
512:302,47.943760,-122.196930,160128,47964.12
512:302,47.944570,-122.197210,160129,48056.60
512:302,47.944920,-122.197330,160130,48096.49
512:302,47.945140,-122.197410,160131,48121.67
512:302,47.945400,-122.197510,160132,48151.54
512:302,47.945640,-122.197600,160133,48179.06
512:302,47.945870,-122.197690,160134,48205.52
512:302,47.946100,-122.197770,160135,48231.76
512:302,47.946300,-122.197840,160136,48254.62
512:302,47.946580,-122.197940,160137,48286.63
512:302,47.946870,-122.198040,160138,48319.73
512:302,47.947090,-122.198120,160139,48344.91
512:302,47.947360,-122.198210,160140,48375.69
512:302,47.947600,-122.198290,160141,48403.03
512:302,47.947800,-122.198360,160142,48425.86
512:302,47.948030,-122.198440,160143,48452.10
512:302,47.948220,-122.198500,160144,48473.71
512:302,47.948430,-122.198580,160145,48497.79
512:302,47.948750,-122.198670,160146,48534.00
512:302,47.949110,-122.198770,160147,48574.76
512:302,47.949380,-122.198840,160148,48605.20
512:302,47.949640,-122.198900,160149,48634.47
512:302,47.949960,-122.198960,160150,48670.34
512:302,47.950430,-122.199010,160151,48722.71
512:302,47.950770,-122.199040,160152,48760.59
512:302,47.950980,-122.199050,160153,48783.94
512:302,47.951500,-122.199080,160154,48841.79
512:302,47.951650,-122.199090,160155,48858.46
512:302,47.951960,-122.199110,160156,48892.97
512:302,47.952210,-122.199130,160157,48920.83
512:302,47.952550,-122.199160,160158,48958.68
512:302,47.952950,-122.199200,160159,49003.24
512:302,47.953460,-122.199250,160160,49060.09
512:302,47.953890,-122.199290,160161,49108.00
512:302,47.954360,-122.199330,160162,49160.34
512:302,47.954690,-122.199360,160163,49197.10
512:302,47.955040,-122.199390,160164,49236.05
512:302,47.955300,-122.199410,160165,49265.01
512:302,47.955620,-122.199430,160166,49300.61
512:302,47.955860,-122.199440,160167,49327.31
512:302,47.956140,-122.199450,160168,49358.46
512:302,47.956380,-122.199450,160169,49385.13
512:302,47.956700,-122.199450,160170,49420.70
512:302,47.957450,-122.199540,160171,49504.36
512:302,47.957580,-122.199550,160172,49518.81
512:302,47.957750,-122.199550,160173,49537.71
512:302,47.958520,-122.199570,160174,49623.33
512:302,47.958710,-122.199580,160175,49644.48
512:302,47.958960,-122.199610,160176,49672.37
512:302,47.959110,-122.199640,160177,49689.20
512:302,47.959270,-122.199680,160178,49707.21
512:302,47.959400,-122.199730,160179,49722.17
512:302,47.959560,-122.199800,160180,49740.71
512:302,47.959690,-122.199860,160181,49755.86
512:302,47.959970,-122.200010,160182,49788.96
512:302,47.960210,-122.200120,160183,49816.88
512:302,47.960390,-122.200180,160184,49837.39
512:302,47.960530,-122.200220,160185,49853.24
512:302,47.960710,-122.200240,160186,49873.33
512:302,47.960970,-122.200270,160187,49902.31
512:302,47.961440,-122.200310,160188,49954.65
512:302,47.961640,-122.200340,160189,49977.02
512:302,47.962180,-122.200410,160190,50037.31
512:302,47.962360,-122.200440,160191,50057.42
512:302,47.962980,-122.200590,160192,50127.25
512:302,47.963240,-122.200660,160193,50156.64
512:302,47.963510,-122.200720,160194,50186.99
512:302,47.963660,-122.200760,160195,50203.94
512:302,47.963900,-122.200810,160196,50230.89
512:302,47.964150,-122.200860,160197,50258.93
512:302,47.964300,-122.200890,160198,50275.75
512:302,47.964400,-122.200910,160199,50286.97
512:302,47.964870,-122.200960,160200,50339.33
512:302,47.965080,-122.200970,160201,50362.71
512:302,47.965280,-122.200980,160202,50384.96
512:302,47.965460,-122.200990,160203,50404.96
512:302,47.965650,-122.201000,160204,50426.11
512:302,47.966140,-122.201020,160205,50480.61
512:302,47.966490,-122.201030,160206,50519.53
512:302,47.966660,-122.201040,160207,50538.43
512:302,47.967110,-122.201060,160208,50588.48
512:302,47.967430,-122.201070,160209,50624.08
512:302,47.967800,-122.201080,160210,50665.23
512:302,47.967920,-122.201080,160211,50678.55
512:302,47.968060,-122.201080,160212,50694.12
512:302,47.968250,-122.201090,160213,50715.24
512:302,47.968400,-122.201100,160214,50731.95
512:302,47.968500,-122.201100,160215,50743.07
512:302,47.968550,-122.201100,160216,50748.62
512:302,47.968750,-122.201110,160217,50770.87
512:302,47.969120,-122.201130,160218,50812.02
512:302,47.969380,-122.201150,160219,50840.97
512:302,47.969490,-122.201160,160220,50853.23
512:302,47.969520,-122.201160,160221,50856.55
512:302,47.969610,-122.201160,160222,50866.58
512:302,47.969750,-122.201170,160223,50882.15
512:302,47.969810,-122.201170,160224,50888.83
512:302,47.969910,-122.201180,160225,50899.95
512:302,47.970090,-122.201190,160226,50919.98
512:302,47.970280,-122.201200,160227,50941.10
512:302,47.970420,-122.201210,160228,50956.68
512:302,47.970590,-122.201220,160229,50975.60
512:302,47.970690,-122.201220,160230,50986.70
512:302,47.970920,-122.201230,160231,51012.30
512:302,47.971100,-122.201240,160232,51032.30
512:302,47.971190,-122.201240,160233,51042.32
512:302,47.971390,-122.201250,160234,51064.57
512:302,47.971710,-122.201260,160235,51100.15
512:302,47.972220,-122.201280,160236,51156.87
512:302,47.972370,-122.201290,160237,51173.57
512:302,47.972500,-122.201290,160238,51188.02
512:302,47.972690,-122.201300,160239,51209.14
512:302,47.973040,-122.201320,160240,51248.06
512:302,47.973480,-122.201340,160241,51297.02
512:302,47.973540,-122.201340,160242,51303.69
512:302,47.973760,-122.201350,160243,51328.17
512:302,47.973866,-122.201354,160244,51339.99
512:302,47.974020,-122.201360,170002,51357.06
512:302,47.974020,-122.200700,170003,51406.35
512:302,47.974050,-122.199910,170004,51465.39
512:302,47.974050,-122.199610,170005,51487.79
512:302,47.974050,-122.199550,170006,51492.27
512:302,47.974060,-122.199270,170007,51513.18
512:302,47.974060,-122.199150,170008,51522.14
512:302,47.974070,-122.198500,170009,51570.70
512:302,47.974090,-122.197690,170010,51631.20
512:302,47.974120,-122.197410,170011,51652.38
512:302,47.974256,-122.197470,170012,51668.17
512:308,47.974830,-122.197725,10001,0.00
512:308,47.975020,-122.197810,10002,22.10
512:308,47.975060,-122.197560,10003,41.30
512:308,47.975060,-122.197500,10004,45.78
512:308,47.975030,-122.197450,10005,50.78
512:308,47.974140,-122.197030,10006,154.56
512:308,47.974080,-122.197020,10007,161.27
512:308,47.974030,-122.197060,10008,167.58
512:308,47.973980,-122.197170,10009,177.52
512:308,47.973990,-122.197280,10010,185.78
512:308,47.974020,-122.197350,10011,191.99
512:308,47.974120,-122.197410,10012,203.97
512:308,47.974090,-122.197690,10013,225.16
512:308,47.974070,-122.198500,10014,285.66
512:308,47.974060,-122.199150,10015,334.21
512:308,47.974060,-122.199270,10016,343.17
512:308,47.974050,-122.199550,10017,364.08
512:308,47.974050,-122.199610,10018,368.56
512:308,47.974050,-122.199910,10019,390.97
512:308,47.974020,-122.200700,10020,450.01
512:308,47.974020,-122.201360,10021,499.29
512:308,47.973760,-122.201350,10022,528.19
512:308,47.973540,-122.201340,10023,552.66
512:308,47.973480,-122.201340,10024,559.34
512:308,47.973040,-122.201320,10025,608.29
512:308,47.972824,-122.201308,10026,632.31
512:308,47.972690,-122.201300,20002,647.21
512:308,47.972500,-122.201290,20003,668.33
512:308,47.972370,-122.201290,20004,682.78
512:308,47.972220,-122.201280,20005,699.49
512:308,47.971710,-122.201260,20006,756.21
512:308,47.971390,-122.201250,20007,791.78
512:308,47.971190,-122.201240,20008,814.03
512:308,47.971100,-122.201240,20009,824.06
512:308,47.970920,-122.201230,20010,844.05
512:308,47.970690,-122.201220,20011,869.66
512:308,47.970590,-122.201220,20012,880.75
512:308,47.970420,-122.201210,20013,899.68
512:308,47.970280,-122.201200,20014,915.25
512:308,47.970090,-122.201190,20015,936.38
512:308,47.969910,-122.201180,20016,956.40
512:308,47.969810,-122.201170,20017,967.53
512:308,47.969750,-122.201170,20018,974.20
512:308,47.969610,-122.201160,20019,989.78
512:308,47.969520,-122.201160,20020,999.80
512:308,47.969490,-122.201160,20021,1003.13
512:308,47.969380,-122.201150,20022,1015.38
512:308,47.969120,-122.201130,20023,1044.34
512:308,47.968750,-122.201110,20024,1085.48
512:308,47.968550,-122.201100,20025,1107.73
512:308,47.968500,-122.201100,20026,1113.28
512:308,47.968400,-122.201100,20027,1124.41
512:308,47.968250,-122.201090,20028,1141.11
512:308,47.968060,-122.201080,20029,1162.23
512:308,47.967920,-122.201080,20030,1177.81
512:308,47.967800,-122.201080,20031,1191.13
512:308,47.967430,-122.201070,20032,1232.28
512:308,47.967110,-122.201060,20033,1267.88
512:308,47.966660,-122.201040,20034,1317.92
512:308,47.966490,-122.201030,20035,1336.82
512:308,47.966140,-122.201020,20036,1375.75
512:308,47.965650,-122.201000,20037,1430.24
512:308,47.965460,-122.200990,20038,1451.40
512:308,47.965280,-122.200980,20039,1471.39
512:308,47.965080,-122.200970,20040,1493.64
512:308,47.964870,-122.200960,20041,1517.02
512:308,47.964400,-122.200910,20042,1569.38
512:308,47.964300,-122.200890,20043,1580.60
512:308,47.964150,-122.200860,20044,1597.43
512:308,47.963900,-122.200810,20045,1625.47
512:308,47.963660,-122.200760,20046,1652.41
512:308,47.963510,-122.200720,20047,1669.36
512:308,47.963240,-122.200660,20048,1699.72
512:308,47.962960,-122.200650,20049,1730.84
512:308,47.962820,-122.200640,20050,1746.41
512:308,47.962620,-122.200600,20051,1768.85
512:308,47.962450,-122.200580,20052,1787.80
512:308,47.962190,-122.200500,20053,1817.34
512:308,47.962070,-122.200470,20054,1830.87
512:308,47.961860,-122.200440,20055,1854.31
512:308,47.961410,-122.200390,20056,1904.51
512:308,47.960940,-122.200350,20057,1956.85
512:308,47.960680,-122.200320,20058,1985.83
512:308,47.960510,-122.200300,20059,2004.79
512:308,47.960360,-122.200260,20060,2021.74
512:308,47.960200,-122.200210,20061,2039.93
512:308,47.959960,-122.200110,20062,2067.64
512:308,47.959510,-122.199890,20063,2120.31
512:308,47.959220,-122.199780,20064,2153.59
512:308,47.959060,-122.199730,20065,2171.76
512:308,47.958870,-122.199700,20066,2193.04
512:308,47.958630,-122.199680,20067,2219.77
512:308,47.958310,-122.199670,20068,2255.34
512:308,47.958160,-122.199670,20069,2272.01
512:308,47.957880,-122.199670,20070,2303.16
512:308,47.957240,-122.199670,20071,2374.30
512:308,47.956800,-122.199660,20072,2423.22
512:308,47.956430,-122.199640,20073,2464.37
512:308,47.955980,-122.199620,20074,2514.42
512:308,47.955300,-122.199590,20075,2590.07
512:308,47.954880,-122.199570,20076,2636.76
512:308,47.954280,-122.199580,20077,2703.48
512:308,47.954040,-122.199590,20078,2730.18
512:308,47.953610,-122.199620,20079,2778.04
512:308,47.953250,-122.199640,20080,2818.09
512:308,47.953040,-122.199660,20081,2841.50
512:308,47.952710,-122.199690,20082,2878.29
512:308,47.951600,-122.199770,20083,3001.82
512:308,47.951520,-122.199760,20084,3010.78
512:308,47.951190,-122.199720,20085,3047.57
512:308,47.950740,-122.199640,20086,3097.96
512:308,47.950410,-122.199560,20087,3135.14
512:308,47.950350,-122.199550,20088,3141.85
512:308,47.950070,-122.199480,20089,3173.43
512:308,47.949730,-122.199390,20090,3211.83
512:308,47.949330,-122.199270,20091,3257.18
512:308,47.949110,-122.199200,20092,3282.21
512:308,47.948770,-122.199090,20093,3320.86
